device_id,timestamp,cpu_utilization,memory_utilization,error_count,uptime_flag,cpu_roll_mean,cpu_roll_std,mem_roll_mean,mem_roll_std,cpu_deviation,mem_deviation,error_roll_sum,anomaly_score,anomaly_flag
DEV-001,2025-01-02 13:00:00,32.78,66.03,2,1,35.78,1.6609274517569963,60.178333333333335,3.3096006808475713,-3.0,5.851666666666667,2.0,0.011403744985716724,0
DEV-001,2025-01-02 13:00:00,32.78,66.03,2,1,34.99,1.790039105718072,61.54333333333333,3.80426427403074,-2.210000000000001,4.486666666666672,4.0,-0.008428989194365966,1
DEV-001,2025-01-02 14:00:00,27.9,58.88,0,1,33.72166666666667,3.357584945562295,61.76166666666666,3.560395577273208,-5.8216666666666725,-2.8816666666666606,4.0,0.09834461980400677,0
DEV-001,2025-01-02 14:00:00,27.9,58.88,0,1,32.453333333333326,3.934679995459158,61.98,3.281158332052865,-4.5533333333333275,-3.0999999999999943,4.0,0.1040093832902802,0
DEV-001,2025-01-02 15:00:00,38.0,56.85,0,1,32.67333333333334,4.243086926597957,61.28333333333333,3.9072326097465258,5.326666666666661,-4.43333333333333,4.0,0.1003362287394663,0
DEV-001,2025-01-02 15:00:00,38.0,56.85,0,1,32.89333333333334,4.517710334524173,60.58666666666667,4.313015959472755,5.106666666666662,-3.7366666666666717,4.0,0.10402865370864905,0
DEV-001,2025-01-02 16:00:00,36.53,60.52,0,1,33.51833333333334,4.752205452909897,59.66833333333333,3.4154087115112217,3.011666666666663,0.8516666666666737,2.0,0.163437454424736,0
DEV-001,2025-01-02 16:00:00,36.53,60.52,0,1,34.14333333333334,4.88054368556072,58.75,1.6443600578949085,2.386666666666663,1.7700000000000031,0.0,0.1868925488137494,0
DEV-001,2025-01-02 17:00:00,39.19,58.98,0,1,36.025,4.107168124145892,58.76666666666667,1.6464466789625505,3.164999999999999,0.21333333333332405,0.0,0.1880657645180993,0
DEV-001,2025-01-02 17:00:00,39.19,58.98,0,1,37.906666666666666,1.1917829780068663,58.78333333333334,1.648328446234794,1.2833333333333314,0.19666666666665833,0.0,0.1917862792153503,0
DEV-001,2025-01-02 18:00:00,43.2,62.77,0,1,38.77333333333333,2.474095120779918,59.77,1.9949736840369823,4.426666666666669,3.0,0.0,0.16024657951520882,0
DEV-001,2025-01-02 18:00:00,43.2,62.77,0,1,39.63999999999999,3.0032116142557137,60.75666666666666,1.7048245266497974,3.5600000000000094,2.0133333333333425,0.0,0.16316709800493068,0
DEV-001,2025-01-02 19:00:00,33.48,65.93,0,1,39.13166666666667,3.789973174927105,61.65833333333334,2.6967196121708086,-5.651666666666671,4.271666666666668,0.0,0.15242397401827595,0
DEV-001,2025-01-02 19:00:00,33.48,65.93,0,1,38.62333333333333,4.369021248136361,62.56,3.112388150600753,-5.143333333333331,3.3700000000000045,0.0,0.1578688636099279,0
DEV-001,2025-01-02 20:00:00,40.43,69.97,0,1,38.830000000000005,4.430088035242681,64.39166666666667,3.752238887206746,1.5999999999999943,5.578333333333333,0.0,0.12904166869821482,0
DEV-001,2025-01-02 20:00:00,40.43,69.97,0,1,39.03666666666667,4.478895697230182,66.22333333333334,3.227944650496101,1.3933333333333309,3.7466666666666555,0.0,0.13725191622650346,0
DEV-001,2025-01-02 21:00:00,35.02,63.63,0,1,37.67333333333333,4.194060880181276,66.36666666666667,3.0585857298212824,-2.653333333333329,-2.7366666666666717,0.0,0.1614964414420227,0
DEV-001,2025-01-02 21:00:00,35.02,63.63,0,1,36.309999999999995,3.2648062729663088,66.51,2.8707072299347614,-1.289999999999992,-2.8800000000000026,0.0,0.16337958174561656,0
DEV-001,2025-01-02 22:00:00,37.99,56.5,0,1,37.06166666666667,2.9905947011701337,64.93833333333333,5.024891706959109,0.9283333333333346,-8.438333333333333,0.0,0.1380728967431475,0
DEV-001,2025-01-02 22:00:00,37.99,56.5,0,1,37.81333333333333,2.4232925260205223,63.366666666666674,6.027419569489623,0.17666666666666941,-6.866666666666674,0.0,0.15265806335744198,0
DEV-001,2025-01-02 23:00:00,37.54,57.19,0,1,37.33166666666667,2.0590038044323515,61.23666666666667,5.458474756437599,0.2083333333333286,-4.046666666666674,0.0,0.18461971793816562,0
DEV-001,2025-01-02 23:00:00,37.54,57.19,0,1,36.85,1.4317262308137688,59.106666666666676,3.517320950192993,0.6899999999999977,-1.9166666666666785,0.0,0.19094046090101774,0
DEV-001,2025-01-03 00:00:00,32.18,61.38,0,1,36.37666666666667,2.3394415287984516,58.73166666666666,3.0239538135802517,-4.1966666666666725,2.6483333333333405,0.0,0.1769704657414342,0
DEV-001,2025-01-03 00:00:00,32.18,61.38,0,1,35.903333333333336,2.8910943718022764,58.35666666666666,2.3621064046030087,-3.7233333333333363,3.0233333333333405,0.0,0.17900532437506517,0
DEV-001,2025-01-03 01:00:00,40.59,58.21,0,1,36.336666666666666,3.4139752000661683,58.64166666666666,2.190191011456888,4.253333333333337,-0.43166666666665776,0.0,0.18378235538786436,0
DEV-001,2025-01-03 01:00:00,40.59,58.21,0,1,36.77,3.80806512549355,58.92666666666667,1.95432511795416,3.8200000000000003,-0.7166666666666686,0.0,0.18404859034765086,0
DEV-001,2025-01-03 02:00:00,33.57,57.4,1,1,36.108333333333334,3.9881595588274585,58.961666666666666,1.918555880517047,-2.538333333333334,-1.5616666666666674,1.0,0.08966954626794271,0
DEV-001,2025-01-03 02:00:00,33.57,57.4,1,1,35.446666666666665,4.032213618679792,58.99666666666667,1.8813257736677458,-1.8766666666666652,-1.5966666666666711,2.0,0.0963690121884005,0
DEV-001,2025-01-03 03:00:00,41.56,52.86,0,1,37.01,4.3204490507353785,57.57666666666666,2.7414205563296177,4.550000000000004,-4.7166666666666615,2.0,0.13981435629286154,0
DEV-001,2025-01-03 03:00:00,41.56,52.86,0,1,38.57333333333333,3.899767514438138,56.156666666666666,2.579152315522803,2.9866666666666717,-3.296666666666667,2.0,0.15304087926572973,0
DEV-001,2025-01-03 04:00:00,44.31,71.71,0,1,39.193333333333335,4.529391423432851,58.406666666666666,6.936499597539564,5.116666666666667,13.303333333333327,2.0,0.009418704499727593,0
DEV-001,2025-01-03 04:00:00,44.31,71.71,0,1,39.81333333333333,4.9899926519652436,60.65666666666666,8.799319670671501,4.49666666666667,11.053333333333335,2.0,0.03174223389366204,0
DEV-001,2025-01-03 05:00:00,38.79,62.92,0,1,40.68333333333333,4.050351425082422,61.57666666666666,8.678462229373727,-1.8933333333333309,1.3433333333333408,1.0,0.15388880188072307,0
DEV-001,2025-01-03 05:00:00,38.79,62.92,0,1,41.553333333333335,2.468624448284365,62.49666666666666,8.43635150208112,-2.7633333333333354,0.4233333333333391,0.0,0.17278317284338368,0
DEV-001,2025-01-03 06:00:00,43.99,54.68,0,1,41.958333333333336,2.6617168644818943,62.800000000000004,8.044165587554726,2.0316666666666663,-8.120000000000005,0.0,0.12934025096760327,0
DEV-001,2025-01-03 06:00:00,43.99,54.68,0,1,42.36333333333334,2.7715891951491236,63.10333333333333,7.617371375131078,1.6266666666666652,-8.423333333333332,0.0,0.12674227974533836,0
DEV-001,2025-01-03 07:00:00,38.74,60.75,0,1,41.435,2.918107263278821,61.27666666666667,6.349250874447035,-2.6950000000000003,-0.5266666666666708,0.0,0.17754325854878306,0
DEV-001,2025-01-03 07:00:00,38.74,60.75,0,1,40.50666666666667,2.6982710513710773,59.45000000000001,3.8201465940458217,-1.7666666666666657,1.29999999999999,0.0,0.18380514211796478,0
DEV-001,2025-01-03 08:00:00,38.62,63.25,0,1,40.47833333333333,2.7207015026766865,59.505,3.8819724367903343,-1.8583333333333343,3.7449999999999974,0.0,0.17348974991416055,0
DEV-001,2025-01-03 08:00:00,38.62,63.25,0,1,40.449999999999996,2.742597309121503,59.56,3.941908167372736,-1.8299999999999983,3.6899999999999977,0.0,0.1736437764296314,0
DEV-001,2025-01-03 09:00:00,38.96,55.44,0,1,39.61166666666667,2.1485289541142087,59.68666666666667,3.76183288659485,-0.6516666666666708,-4.24666666666667,0.0,0.18270095501961964,0
DEV-001,2025-01-03 09:00:00,38.96,55.44,0,1,38.77333333333333,0.1542292665709553,59.81333333333333,3.5672996323082447,0.18666666666666742,-4.373333333333335,0.0,0.18237033064114372,0
DEV-001,2025-01-03 10:00:00,38.36,52.93,0,1,38.71,0.23004347415291523,58.51,4.470771745459606,-0.3500000000000014,-5.579999999999998,0.0,0.16984544448953387,0
DEV-001,2025-01-03 10:00:00,38.36,52.93,0,1,38.64666666666667,0.26912202932313894,57.20666666666667,4.813849464479199,-0.28666666666666885,-4.276666666666671,0.0,0.17955480761933135,0
DEV-001,2025-01-03 11:00:00,31.53,62.3,0,1,37.465,2.9199434926039647,57.048333333333325,4.585531230584595,-5.935000000000002,5.251666666666672,0.0,0.15574531538230446,0
DEV-001,2025-01-03 11:00:00,31.53,62.3,0,1,36.28333333333333,3.691680737369744,56.88999999999999,4.338303816009202,-4.75333333333333,5.410000000000004,0.0,0.16168893175255772,0
DEV-001,2025-01-03 12:00:00,33.73,53.36,0,1,35.41166666666667,3.5479200479529904,56.54333333333333,4.555035309047198,-1.681666666666672,-3.18333333333333,0.0,0.18640956400009107,0
DEV-001,2025-01-03 12:00:00,33.73,53.36,0,1,34.54,3.1182430950777418,56.19666666666666,4.731531112300408,-0.8100000000000023,-2.836666666666659,0.0,0.1864938572258798,0
DEV-001,2025-01-03 13:00:00,42.31,61.08,0,1,35.19833333333333,4.2847936550861725,57.555,4.775821395320385,7.111666666666672,3.5249999999999986,0.0,0.1484864322893894,0
DEV-001,2025-01-03 13:00:00,42.31,61.08,0,1,35.85666666666666,5.094635086703145,58.91333333333333,4.33605658019663,6.45333333333334,2.1666666666666714,0.0,0.15486397573135602,0
DEV-001,2025-01-03 14:00:00,33.15,59.74,0,1,36.12666666666667,4.856853576819748,58.48666666666667,4.05286400791669,-2.9766666666666737,1.2533333333333303,0.0,0.18795920336335425,0
DEV-001,2025-01-03 14:00:00,33.15,59.74,0,1,36.39666666666667,4.587786684956788,58.06,3.6895961838661853,-3.2466666666666697,1.6799999999999997,0.0,0.1871003891502247,0
DEV-001,2025-01-03 15:00:00,33.04,54.94,1,1,36.281666666666666,4.675803317791157,58.32333333333333,3.325475404610078,-3.241666666666667,-3.383333333333333,1.0,0.08651422516796531,0
DEV-001,2025-01-03 15:00:00,33.04,54.94,1,1,36.166666666666664,4.7588598074188715,58.58666666666667,2.8875641407017336,-3.126666666666665,-3.6466666666666754,2.0,0.08875229727389838,0
DEV-001,2025-01-03 16:00:00,38.87,63.15,0,1,35.593333333333334,4.020669927594995,58.931666666666665,3.334165062900533,3.2766666666666637,4.218333333333334,2.0,0.14356462828422079,0
DEV-001,2025-01-03 16:00:00,38.87,63.15,0,1,35.02,2.9826028900944976,59.276666666666664,3.6891227502844752,3.8499999999999943,3.873333333333335,2.0,0.13872890910282476,0
DEV-001,2025-01-03 17:00:00,51.16,59.48,0,1,38.02166666666667,7.034518936406866,59.23333333333333,3.6841154524073336,13.138333333333328,0.2466666666666697,2.0,0.03706271480731638,0
DEV-001,2025-01-03 17:00:00,51.16,59.48,0,1,41.02333333333333,8.273390276462656,59.19,3.6784888201542527,10.136666666666663,0.28999999999999915,2.0,0.05600171178769875,0
DEV-001,2025-01-03 18:00:00,40.62,54.73,0,1,42.28666666666666,7.336183385566835,59.154999999999994,3.727684267745839,-1.6666666666666643,-4.424999999999997,1.0,0.15942846213099854,0
DEV-001,2025-01-03 18:00:00,40.62,54.73,0,1,43.54999999999999,5.946407318709357,59.12,3.7758495732748454,-2.9299999999999926,-4.390000000000001,0.0,0.17380217249281998,0
DEV-001,2025-01-03 19:00:00,37.7,58.33,0,1,43.355,6.146393251330426,58.31666666666666,3.2185814680797735,-5.654999999999994,0.013333333333335418,0.0,0.17275780866112306,0
DEV-001,2025-01-03 19:00:00,37.7,58.33,0,1,43.16,6.332872965724181,57.51333333333334,2.216453623847474,-5.459999999999994,0.8166666666666558,0.0,0.17422464377585267,0
DEV-001,2025-01-03 20:00:00,36.37,62.58,0,1,40.695,5.406905769476677,58.03,2.992156413023876,-4.325000000000003,4.549999999999997,0.0,0.17118602802288374,0
DEV-001,2025-01-03 20:00:00,36.37,62.58,0,1,38.23,1.9444896502682003,58.54666666666666,3.5146360646113184,-1.8599999999999994,4.0333333333333385,0.0,0.17840433181638926,0
DEV-001,2025-01-03 21:00:00,36.87,62.72,2,1,37.605,1.5936718608296176,59.87833333333333,3.285516194856819,-0.7349999999999994,2.8416666666666686,2.0,0.04278149415960003,0
DEV-001,2025-01-03 21:00:00,36.87,62.72,2,1,36.98,0.6008660416433308,61.21,2.23171682791515,-0.10999999999999943,1.509999999999998,4.0,0.012358846775602506,0
DEV-001,2025-01-03 22:00:00,33.26,51.44,0,1,36.24,1.5388047309519504,60.06166666666667,4.563973780234327,-2.980000000000004,-8.62166666666667,4.0,0.08601098325804246,0
DEV-001,2025-01-03 22:00:00,33.26,51.44,0,1,35.5,1.7494456264771656,58.91333333333333,5.7891576819660475,-2.240000000000002,-7.473333333333329,4.0,0.09621742584878445,0
DEV-001,2025-01-03 23:00:00,32.86,56.45,0,1,34.915,1.972924225610317,57.89166666666666,5.5485580709465925,-2.0549999999999997,-1.4416666666666558,4.0,0.1256847360351211,0
DEV-001,2025-01-03 23:00:00,32.86,56.45,0,1,34.330000000000005,1.9755910507997494,56.870000000000005,5.055048961187219,-1.470000000000006,-0.4200000000000017,4.0,0.1255452052433873,0
DEV-001,2025-01-04 00:00:00,38.36,60.94,0,1,34.57833333333333,2.405580318066044,56.57333333333332,4.6814940635086435,3.7816666666666663,4.366666666666674,2.0,0.14628325649770002,0
